0,-nan
100,0.003000
200,0.003000
300,0.003000
400,0.002500
500,0.002200
600,0.002167
700,0.002000
800,0.002250
900,0.002111
1000,0.002200
1100,0.002182
1200,0.002250
1300,0.002462
1400,0.002500
1500,0.002333
1600,0.002500
1700,0.002412
1800,0.002389
1900,0.002263
2000,0.002150
2100,0.002143
2200,0.002182
2300,0.002130
2400,0.002208
2500,0.002200
2600,0.002154
2700,0.002185
2800,0.002286
2900,0.002207
3000,0.002167
3100,0.002194
3200,0.002219
3300,0.002242
3400,0.002294
3500,0.002229
3600,0.002167
3700,0.002162
3800,0.002132
3900,0.002128
4000,0.002100
4100,0.002098
4200,0.002119
4300,0.002116
4400,0.002114
4500,0.002111
4600,0.002109
4700,0.002106
4800,0.002083
4900,0.002061
5000,0.002040
5100,0.002000
5200,0.001981
5300,0.001981
5400,0.001944
5500,0.001945
5600,0.001964
5700,0.001947
5800,0.001948
5900,0.001966
6000,0.001933
6100,0.001934
6200,0.001968
6300,0.001952
6400,0.001969
6500,0.001969
6600,0.001970
6700,0.001970
6800,0.001956
6900,0.001928
7000,0.001929
7100,0.001930
7200,0.001931
7300,0.001904
7400,0.001905
7500,0.001920
7600,0.001921
7700,0.001896
7800,0.001897
7900,0.001899
8000,0.001875
8100,0.001901
8200,0.001890
8300,0.001892
8400,0.001881
8500,0.001894
8600,0.001895
8700,0.001885
8800,0.001875
8900,0.001854
9000,0.001844
9100,0.001846
9200,0.001826
9300,0.001828
9400,0.001840
9500,0.001821
9600,0.001833
9700,0.001825
9800,0.001816
9900,0.001808
10000,0.001800
10100,0.001802
10200,0.001814
10300,0.001825
10400,0.001817
10500,0.001800
10600,0.001802
10700,0.001813
10800,0.001815
10900,0.001817
11000,0.001836
11100,0.001838
11200,0.001821
11300,0.001805
11400,0.001807
11500,0.001791
11600,0.001776
11700,0.001786
11800,0.001771
11900,0.001765
12000,0.001783
12100,0.001769
12200,0.001770
12300,0.001764
12400,0.001750
12500,0.001752
12600,0.001738
12700,0.001780
12800,0.001773
12900,0.001783
13000,0.001785
13100,0.001786
13200,0.001780
13300,0.001774
13400,0.001776
13500,0.001770
13600,0.001765
13700,0.001766
13800,0.001775
13900,0.001777
14000,0.001771
14100,0.001773
14200,0.001761
14300,0.001762
14400,0.001771
14500,0.001766
14600,0.001767
14700,0.001769
14800,0.001757
14900,0.001752
15000,0.001740
15100,0.001742
15200,0.001737
15300,0.001745
15400,0.001740
15500,0.001729
15600,0.001724
